Date,Centre_Name,Commodity_Name,Price
09-02-19,BHOPAL,Wheat,
09-02-19,MUMBAI,Wheat,
09-02-19,JAIPUR,Wheat,
09-02-19,PATNA,Wheat,
09-02-19,RANCHI,Wheat,
09-02-19,BHUBANESHWAR,Wheat,1220.0
09-02-19,KOLKATA,Wheat,
09-02-19,GUWAHATI,Wheat,
09-02-19,SHILLONG,Wheat,
09-02-19,AIZWAL,Wheat,
09-02-19,KOHIMA,Wheat,
09-02-19,AGARTALA,Wheat,
09-02-19,BENGALURU,Wheat,
09-02-19,T.PURAM,Wheat,
09-02-19,CHENNAI,Wheat,
09-02-19,HYDERABAD,Wheat,
10-02-19,CHANDIGARH,Wheat,
10-02-19,DELHI,Wheat,1185.0
10-02-19,SHIMLA,Wheat,
10-02-19,SRINAGAR,Wheat,
10-02-19,JAMMU,Wheat,
10-02-19,AMRITSAR,Wheat,1075.0
10-02-19,LUDHIANA,Wheat,1100.0
10-02-19,LUCKNOW,Wheat,
10-02-19,DEHRADUN,Wheat,
10-02-19,RAIPUR,Wheat,
10-02-19,AHMEDABAD,Wheat,
10-02-19,BHOPAL,Wheat,
10-02-19,MUMBAI,Wheat,
10-02-19,JAIPUR,Wheat,
10-02-19,PATNA,Wheat,
10-02-19,RANCHI,Wheat,
10-02-19,BHUBANESHWAR,Wheat,1220.0
10-02-19,KOLKATA,Wheat,
10-02-19,GUWAHATI,Wheat,
10-02-19,SHILLONG,Wheat,
10-02-19,AIZWAL,Wheat,
10-02-19,KOHIMA,Wheat,
10-02-19,AGARTALA,Wheat,
10-02-19,BENGALURU,Wheat,
10-02-19,T.PURAM,Wheat,
10-02-19,CHENNAI,Wheat,
10-02-19,HYDERABAD,Wheat,
11-02-19,CHANDIGARH,Wheat,
11-02-19,DELHI,Wheat,1185.0
11-02-19,SHIMLA,Wheat,
11-02-19,SRINAGAR,Wheat,
11-02-19,JAMMU,Wheat,
11-02-19,AMRITSAR,Wheat,1075.0
11-02-19,LUDHIANA,Wheat,1100.0
11-02-19,LUCKNOW,Wheat,
11-02-19,DEHRADUN,Wheat,1170.0
11-02-19,RAIPUR,Wheat,
11-02-19,AHMEDABAD,Wheat,1125.0
11-02-19,BHOPAL,Wheat,1100.0
11-02-19,MUMBAI,Wheat,
11-02-19,JAIPUR,Wheat,
11-02-19,PATNA,Wheat,
11-02-19,RANCHI,Wheat,
11-02-19,BHUBANESHWAR,Wheat,1220.0
11-02-19,KOLKATA,Wheat,
11-02-19,GUWAHATI,Wheat,
11-02-19,SHILLONG,Wheat,
11-02-19,AIZWAL,Wheat,
11-02-19,KOHIMA,Wheat,
11-02-19,AGARTALA,Wheat,
11-02-19,BENGALURU,Wheat,1600.0
11-02-19,T.PURAM,Wheat,
11-02-19,CHENNAI,Wheat,
11-02-19,HYDERABAD,Wheat,
12-02-19,CHANDIGARH,Wheat,
12-02-19,DELHI,Wheat,1185.0
12-02-19,SHIMLA,Wheat,
12-02-19,SRINAGAR,Wheat,
12-02-19,JAMMU,Wheat,
12-02-19,AMRITSAR,Wheat,1075.0
12-02-19,LUDHIANA,Wheat,1100.0
12-02-19,LUCKNOW,Wheat,
12-02-19,DEHRADUN,Wheat,
12-02-19,RAIPUR,Wheat,
12-02-19,AHMEDABAD,Wheat,
12-02-19,BHOPAL,Wheat,
12-02-19,MUMBAI,Wheat,
12-02-19,JAIPUR,Wheat,
12-02-19,PATNA,Wheat,
12-02-19,RANCHI,Wheat,
12-02-19,BHUBANESHWAR,Wheat,1220.0
12-02-19,KOLKATA,Wheat,
12-02-19,GUWAHATI,Wheat,
12-02-19,SHILLONG,Wheat,
12-02-19,AIZWAL,Wheat,
12-02-19,KOHIMA,Wheat,
12-02-19,AGARTALA,Wheat,
12-02-19,BENGALURU,Wheat,1600.0
12-02-19,T.PURAM,Wheat,
12-02-19,CHENNAI,Wheat,
12-02-19,HYDERABAD,Wheat,
13-02-19,CHANDIGARH,Wheat,
13-02-19,DELHI,Wheat,1185.0
13-02-19,SHIMLA,Wheat,
13-02-19,SRINAGAR,Wheat,
13-02-19,JAMMU,Wheat,
13-02-19,AMRITSAR,Wheat,1075.0
13-02-19,LUDHIANA,Wheat,1100.0
13-02-19,LUCKNOW,Wheat,1140.0
13-02-19,DEHRADUN,Wheat,
13-02-19,RAIPUR,Wheat,
13-02-19,AHMEDABAD,Wheat,
13-02-19,BHOPAL,Wheat,
13-02-19,MUMBAI,Wheat,
13-02-19,JAIPUR,Wheat,
13-02-19,PATNA,Wheat,
13-02-19,RANCHI,Wheat,
13-02-19,BHUBANESHWAR,Wheat,1220.0
13-02-19,KOLKATA,Wheat,
13-02-19,GUWAHATI,Wheat,
13-02-19,SHILLONG,Wheat,
13-02-19,AIZWAL,Wheat,
13-02-19,KOHIMA,Wheat,
13-02-19,AGARTALA,Wheat,
13-02-19,BENGALURU,Wheat,1600.0
13-02-19,T.PURAM,Wheat,
13-02-19,CHENNAI,Wheat,
13-02-19,HYDERABAD,Wheat,
16-02-19,CHANDIGARH,Wheat,
16-02-19,DELHI,Wheat,1185.0
16-02-19,SHIMLA,Wheat,
16-02-19,SRINAGAR,Wheat,
16-02-19,JAMMU,Wheat,
16-02-19,AMRITSAR,Wheat,1075.0
16-02-19,LUDHIANA,Wheat,1100.0
16-02-19,LUCKNOW,Wheat,
16-02-19,DEHRADUN,Wheat,
16-02-19,RAIPUR,Wheat,
16-02-19,AHMEDABAD,Wheat,
16-02-19,BHOPAL,Wheat,
16-02-19,MUMBAI,Wheat,
16-02-19,JAIPUR,Wheat,
16-02-19,PATNA,Wheat,
16-02-19,RANCHI,Wheat,
16-02-19,BHUBANESHWAR,Wheat,1220.0
16-02-19,KOLKATA,Wheat,
16-02-19,GUWAHATI,Wheat,
16-02-19,SHILLONG,Wheat,
16-02-19,AIZWAL,Wheat,
16-02-19,KOHIMA,Wheat,
16-02-19,AGARTALA,Wheat,
16-02-19,BENGALURU,Wheat,1600.0
16-02-19,T.PURAM,Wheat,
16-02-19,CHENNAI,Wheat,
16-02-19,HYDERABAD,Wheat,
17-02-19,CHANDIGARH,Wheat,
17-02-19,DELHI,Wheat,
17-02-19,SHIMLA,Wheat,
17-02-19,SRINAGAR,Wheat,
17-02-19,JAMMU,Wheat,
17-02-19,AMRITSAR,Wheat,1075.0
17-02-19,LUDHIANA,Wheat,1100.0
17-02-19,LUCKNOW,Wheat,1140.0
17-02-19,DEHRADUN,Wheat,
17-02-19,RAIPUR,Wheat,
17-02-19,AHMEDABAD,Wheat,
17-02-19,BHOPAL,Wheat,
17-02-19,MUMBAI,Wheat,
17-02-19,JAIPUR,Wheat,1200.0
17-02-19,PATNA,Wheat,
17-02-19,RANCHI,Wheat,
17-02-19,BHUBANESHWAR,Wheat,1220.0
17-02-19,KOLKATA,Wheat,
17-02-19,GUWAHATI,Wheat,
17-02-19,SHILLONG,Wheat,
17-02-19,AIZWAL,Wheat,
17-02-19,KOHIMA,Wheat,
17-02-19,AGARTALA,Wheat,
17-02-19,BENGALURU,Wheat,1600.0
17-02-19,T.PURAM,Wheat,
17-02-19,CHENNAI,Wheat,1700.0
17-02-19,HYDERABAD,Wheat,
18-02-19,CHANDIGARH,Wheat,
18-02-19,DELHI,Wheat,1185.0
18-02-19,SHIMLA,Wheat,
18-02-19,SRINAGAR,Wheat,
18-02-19,JAMMU,Wheat,
18-02-19,AMRITSAR,Wheat,1075.0
18-02-19,LUDHIANA,Wheat,1100.0
18-02-19,LUCKNOW,Wheat,1130.0
18-02-19,DEHRADUN,Wheat,1180.0
18-02-19,RAIPUR,Wheat,
18-02-19,AHMEDABAD,Wheat,1163.0
18-02-19,BHOPAL,Wheat,
18-02-19,MUMBAI,Wheat,
18-02-19,JAIPUR,Wheat,1200.0
18-02-19,PATNA,Wheat,
18-02-19,RANCHI,Wheat,
18-02-19,BHUBANESHWAR,Wheat,1220.0
18-02-19,KOLKATA,Wheat,
18-02-19,GUWAHATI,Wheat,
18-02-19,SHILLONG,Wheat,
18-02-19,AIZWAL,Wheat,
18-02-19,KOHIMA,Wheat,
18-02-19,AGARTALA,Wheat,
18-02-19,BENGALURU,Wheat,1600.0
18-02-19,T.PURAM,Wheat,
18-02-19,CHENNAI,Wheat,
18-02-19,HYDERABAD,Wheat,
19-02-19,CHANDIGARH,Wheat,
19-02-19,DELHI,Wheat,1185.0
19-02-19,SHIMLA,Wheat,
19-02-19,SRINAGAR,Wheat,
19-02-19,JAMMU,Wheat,
19-02-19,AMRITSAR,Wheat,1075.0
19-02-19,LUDHIANA,Wheat,1100.0
19-02-19,LUCKNOW,Wheat,1140.0
19-02-19,DEHRADUN,Wheat,
19-02-19,RAIPUR,Wheat,
19-02-19,AHMEDABAD,Wheat,
19-02-19,BHOPAL,Wheat,
19-02-19,MUMBAI,Wheat,
19-02-19,JAIPUR,Wheat,1200.0
19-02-19,PATNA,Wheat,
19-02-19,RANCHI,Wheat,
19-02-19,BHUBANESHWAR,Wheat,1220.0
19-02-19,KOLKATA,Wheat,
19-02-19,GUWAHATI,Wheat,
19-02-19,SHILLONG,Wheat,
19-02-19,AIZWAL,Wheat,
19-02-19,KOHIMA,Wheat,
19-02-19,AGARTALA,Wheat,
19-02-19,BENGALURU,Wheat,1600.0
19-02-19,T.PURAM,Wheat,
19-02-19,CHENNAI,Wheat,
19-02-19,HYDERABAD,Wheat,
20-02-19,CHANDIGARH,Wheat,
20-02-19,DELHI,Wheat,1185.0
20-02-19,SHIMLA,Wheat,
20-02-19,SRINAGAR,Wheat,
20-02-19,JAMMU,Wheat,
20-02-19,AMRITSAR,Wheat,1075.0
20-02-19,LUDHIANA,Wheat,1050.0
20-02-19,LUCKNOW,Wheat,1130.0
20-02-19,DEHRADUN,Wheat,
20-02-19,RAIPUR,Wheat,
20-02-19,AHMEDABAD,Wheat,
20-02-19,BHOPAL,Wheat,
20-02-19,MUMBAI,Wheat,
20-02-19,JAIPUR,Wheat,1200.0
20-02-19,PATNA,Wheat,
20-02-19,RANCHI,Wheat,
20-02-19,BHUBANESHWAR,Wheat,1220.0
20-02-19,KOLKATA,Wheat,
20-02-19,GUWAHATI,Wheat,
20-02-19,SHILLONG,Wheat,
20-02-19,AIZWAL,Wheat,
20-02-19,KOHIMA,Wheat,
20-02-19,AGARTALA,Wheat,
20-02-19,BENGALURU,Wheat,1600.0
20-02-19,T.PURAM,Wheat,
20-02-19,CHENNAI,Wheat,
20-02-19,HYDERABAD,Wheat,
23-02-19,CHANDIGARH,Wheat,
23-02-19,DELHI,Wheat,1185.0
23-02-19,SHIMLA,Wheat,
23-02-19,SRINAGAR,Wheat,
23-02-19,JAMMU,Wheat,
23-02-19,AMRITSAR,Wheat,
23-02-19,LUDHIANA,Wheat,
23-02-19,LUCKNOW,Wheat,
23-02-19,DEHRADUN,Wheat,
23-02-19,RAIPUR,Wheat,
23-02-19,AHMEDABAD,Wheat,
23-02-19,BHOPAL,Wheat,
23-02-19,MUMBAI,Wheat,
23-02-19,JAIPUR,Wheat,
23-02-19,PATNA,Wheat,
23-02-19,RANCHI,Wheat,
23-02-19,BHUBANESHWAR,Wheat,
23-02-19,KOLKATA,Wheat,
23-02-19,GUWAHATI,Wheat,
23-02-19,SHILLONG,Wheat,
23-02-19,AIZWAL,Wheat,
23-02-19,KOHIMA,Wheat,
23-02-19,AGARTALA,Wheat,
23-02-19,BENGALURU,Wheat,
23-02-19,T.PURAM,Wheat,
23-02-19,CHENNAI,Wheat,
23-02-19,HYDERABAD,Wheat,
24-02-19,CHANDIGARH,Wheat,
24-02-19,DELHI,Wheat,1185.0
24-02-19,SHIMLA,Wheat,
24-02-19,SRINAGAR,Wheat,
24-02-19,JAMMU,Wheat,
24-02-19,AMRITSAR,Wheat,1075.0
24-02-19,LUDHIANA,Wheat,1050.0
24-02-19,LUCKNOW,Wheat,1140.0
24-02-19,DEHRADUN,Wheat,
24-02-19,RAIPUR,Wheat,
24-02-19,AHMEDABAD,Wheat,
24-02-19,BHOPAL,Wheat,
24-02-19,MUMBAI,Wheat,
24-02-19,JAIPUR,Wheat,
24-02-19,PATNA,Wheat,
24-02-19,RANCHI,Wheat,
24-02-19,BHUBANESHWAR,Wheat,1220.0
24-02-19,KOLKATA,Wheat,
24-02-19,GUWAHATI,Wheat,
24-02-19,SHILLONG,Wheat,
24-02-19,AIZWAL,Wheat,
24-02-19,KOHIMA,Wheat,
24-02-19,AGARTALA,Wheat,
24-02-19,BENGALURU,Wheat,
24-02-19,T.PURAM,Wheat,
24-02-19,CHENNAI,Wheat,
24-02-19,HYDERABAD,Wheat,
25-02-19,CHANDIGARH,Wheat,
25-02-19,DELHI,Wheat,1185.0
25-02-19,SHIMLA,Wheat,
25-02-19,SRINAGAR,Wheat,
25-02-19,JAMMU,Wheat,
25-02-19,AMRITSAR,Wheat,1075.0
25-02-19,LUDHIANA,Wheat,1050.0
25-02-19,LUCKNOW,Wheat,1140.0
25-02-19,DEHRADUN,Wheat,1180.0
25-02-19,RAIPUR,Wheat,
25-02-19,AHMEDABAD,Wheat,
25-02-19,BHOPAL,Wheat,
25-02-19,MUMBAI,Wheat,
25-02-19,JAIPUR,Wheat,
25-02-19,PATNA,Wheat,
25-02-19,RANCHI,Wheat,
25-02-19,BHUBANESHWAR,Wheat,1220.0
25-02-19,KOLKATA,Wheat,
25-02-19,GUWAHATI,Wheat,
25-02-19,SHILLONG,Wheat,
25-02-19,AIZWAL,Wheat,
25-02-19,KOHIMA,Wheat,
25-02-19,AGARTALA,Wheat,
25-02-19,BENGALURU,Wheat,1600.0
25-02-19,T.PURAM,Wheat,
25-02-19,CHENNAI,Wheat,1700.0
25-02-19,HYDERABAD,Wheat,
26-02-19,CHANDIGARH,Wheat,
26-02-19,DELHI,Wheat,1185.0
26-02-19,SHIMLA,Wheat,
26-02-19,SRINAGAR,Wheat,
26-02-19,JAMMU,Wheat,
26-02-19,AMRITSAR,Wheat,
26-02-19,LUDHIANA,Wheat,
26-02-19,LUCKNOW,Wheat,
26-02-19,DEHRADUN,Wheat,
26-02-19,RAIPUR,Wheat,
26-02-19,AHMEDABAD,Wheat,
26-02-19,BHOPAL,Wheat,
26-02-19,MUMBAI,Wheat,
26-02-19,JAIPUR,Wheat,1200.0
26-02-19,PATNA,Wheat,
26-02-19,RANCHI,Wheat,
26-02-19,BHUBANESHWAR,Wheat,
26-02-19,KOLKATA,Wheat,
26-02-19,GUWAHATI,Wheat,
26-02-19,SHILLONG,Wheat,
26-02-19,AIZWAL,Wheat,
26-02-19,KOHIMA,Wheat,
26-02-19,AGARTALA,Wheat,
26-02-19,BENGALURU,Wheat,1600.0
26-02-19,T.PURAM,Wheat,
26-02-19,CHENNAI,Wheat,1700.0
26-02-19,HYDERABAD,Wheat,
27-02-19,CHANDIGARH,Wheat,
27-02-19,DELHI,Wheat,1190.0
27-02-19,SHIMLA,Wheat,
27-02-19,SRINAGAR,Wheat,
27-02-19,JAMMU,Wheat,
27-02-19,AMRITSAR,Wheat,
27-02-19,LUDHIANA,Wheat,
27-02-19,LUCKNOW,Wheat,
27-02-19,DEHRADUN,Wheat,
27-02-19,RAIPUR,Wheat,
27-02-19,AHMEDABAD,Wheat,
27-02-19,BHOPAL,Wheat,
27-02-19,MUMBAI,Wheat,
27-02-19,JAIPUR,Wheat,
27-02-19,PATNA,Wheat,
27-02-19,RANCHI,Wheat,
27-02-19,BHUBANESHWAR,Wheat,1300.0
27-02-19,KOLKATA,Wheat,
27-02-19,GUWAHATI,Wheat,
27-02-19,SHILLONG,Wheat,
27-02-19,AIZWAL,Wheat,
27-02-19,KOHIMA,Wheat,
27-02-19,AGARTALA,Wheat,
27-02-19,BENGALURU,Wheat,1600.0
27-02-19,T.PURAM,Wheat,
27-02-19,CHENNAI,Wheat,1700.0
27-02-19,HYDERABAD,Wheat,
02-03-19,CHANDIGARH,Wheat,
02-03-19,DELHI,Wheat,1190.0
02-03-19,SHIMLA,Wheat,
02-03-19,SRINAGAR,Wheat,
02-03-19,JAMMU,Wheat,
02-03-19,AMRITSAR,Wheat,
02-03-19,LUDHIANA,Wheat,
02-03-19,LUCKNOW,Wheat,1150.0
02-03-19,DEHRADUN,Wheat,
02-03-19,RAIPUR,Wheat,
02-03-19,AHMEDABAD,Wheat,
02-03-19,BHOPAL,Wheat,
02-03-19,MUMBAI,Wheat,
02-03-19,JAIPUR,Wheat,
02-03-19,PATNA,Wheat,
02-03-19,RANCHI,Wheat,
02-03-19,BHUBANESHWAR,Wheat,1250.0
02-03-19,KOLKATA,Wheat,
02-03-19,GUWAHATI,Wheat,
02-03-19,SHILLONG,Wheat,
02-03-19,AIZWAL,Wheat,
02-03-19,KOHIMA,Wheat,
02-03-19,AGARTALA,Wheat,
02-03-19,BENGALURU,Wheat,
02-03-19,T.PURAM,Wheat,
02-03-19,CHENNAI,Wheat,
02-03-19,HYDERABAD,Wheat,
03-03-19,CHANDIGARH,Wheat,
03-03-19,DELHI,Wheat,1190.0
03-03-19,SHIMLA,Wheat,
03-03-19,SRINAGAR,Wheat,
03-03-19,JAMMU,Wheat,
03-03-19,AMRITSAR,Wheat,
03-03-19,LUDHIANA,Wheat,
03-03-19,LUCKNOW,Wheat,1160.0
03-03-19,DEHRADUN,Wheat,
03-03-19,RAIPUR,Wheat,
03-03-19,AHMEDABAD,Wheat,
03-03-19,BHOPAL,Wheat,
03-03-19,MUMBAI,Wheat,
03-03-19,JAIPUR,Wheat,
03-03-19,PATNA,Wheat,
03-03-19,RANCHI,Wheat,
03-03-19,BHUBANESHWAR,Wheat,1300.0
03-03-19,KOLKATA,Wheat,
03-03-19,GUWAHATI,Wheat,
03-03-19,SHILLONG,Wheat,
03-03-19,AIZWAL,Wheat,
03-03-19,KOHIMA,Wheat,
03-03-19,AGARTALA,Wheat,
03-03-19,BENGALURU,Wheat,
03-03-19,T.PURAM,Wheat,
03-03-19,CHENNAI,Wheat,
03-03-19,HYDERABAD,Wheat,
04-03-19,CHANDIGARH,Wheat,
04-03-19,DELHI,Wheat,1190.0
04-03-19,SHIMLA,Wheat,
04-03-19,SRINAGAR,Wheat,
04-03-19,JAMMU,Wheat,
04-03-19,AMRITSAR,Wheat,
04-03-19,LUDHIANA,Wheat,
04-03-19,LUCKNOW,Wheat,
04-03-19,DEHRADUN,Wheat,
04-03-19,RAIPUR,Wheat,
04-03-19,AHMEDABAD,Wheat,
04-03-19,BHOPAL,Wheat,
04-03-19,MUMBAI,Wheat,
04-03-19,JAIPUR,Wheat,
04-03-19,PATNA,Wheat,
04-03-19,RANCHI,Wheat,
04-03-19,BHUBANESHWAR,Wheat,
04-03-19,KOLKATA,Wheat,
04-03-19,GUWAHATI,Wheat,
04-03-19,SHILLONG,Wheat,
04-03-19,AIZWAL,Wheat,
04-03-19,KOHIMA,Wheat,
04-03-19,AGARTALA,Wheat,
04-03-19,BENGALURU,Wheat,1550.0
04-03-19,T.PURAM,Wheat,
04-03-19,CHENNAI,Wheat,
04-03-19,HYDERABAD,Wheat,
05-03-19,CHANDIGARH,Wheat,
05-03-19,DELHI,Wheat,1180.0
05-03-19,SHIMLA,Wheat,
05-03-19,SRINAGAR,Wheat,
05-03-19,JAMMU,Wheat,
05-03-19,AMRITSAR,Wheat,
05-03-19,LUDHIANA,Wheat,
05-03-19,LUCKNOW,Wheat,
05-03-19,DEHRADUN,Wheat,
05-03-19,RAIPUR,Wheat,
05-03-19,AHMEDABAD,Wheat,
05-03-19,BHOPAL,Wheat,
05-03-19,MUMBAI,Wheat,
05-03-19,JAIPUR,Wheat,
05-03-19,PATNA,Wheat,
05-03-19,RANCHI,Wheat,
05-03-19,BHUBANESHWAR,Wheat,
05-03-19,KOLKATA,Wheat,
05-03-19,GUWAHATI,Wheat,
05-03-19,SHILLONG,Wheat,
05-03-19,AIZWAL,Wheat,
05-03-19,KOHIMA,Wheat,
05-03-19,AGARTALA,Wheat,
05-03-19,BENGALURU,Wheat,1500.0
05-03-19,T.PURAM,Wheat,
05-03-19,CHENNAI,Wheat,
05-03-19,HYDERABAD,Wheat,
06-03-19,CHANDIGARH,Wheat,
06-03-19,DELHI,Wheat,1180.0
06-03-19,SHIMLA,Wheat,
06-03-19,SRINAGAR,Wheat,
06-03-19,JAMMU,Wheat,
06-03-19,AMRITSAR,Wheat,
06-03-19,LUDHIANA,Wheat,
06-03-19,LUCKNOW,Wheat,
06-03-19,DEHRADUN,Wheat,
06-03-19,RAIPUR,Wheat,
06-03-19,AHMEDABAD,Wheat,
06-03-19,BHOPAL,Wheat,
06-03-19,MUMBAI,Wheat,
06-03-19,JAIPUR,Wheat,
06-03-19,PATNA,Wheat,
06-03-19,RANCHI,Wheat,
06-03-19,BHUBANESHWAR,Wheat,
06-03-19,KOLKATA,Wheat,
06-03-19,GUWAHATI,Wheat,
06-03-19,SHILLONG,Wheat,
06-03-19,AIZWAL,Wheat,
06-03-19,KOHIMA,Wheat,
06-03-19,AGARTALA,Wheat,
06-03-19,BENGALURU,Wheat,1500.0
06-03-19,T.PURAM,Wheat,
06-03-19,CHENNAI,Wheat,
06-03-19,HYDERABAD,Wheat,
09-03-19,CHANDIGARH,Wheat,
09-03-19,DELHI,Wheat,1185.0
09-03-19,SHIMLA,Wheat,
09-03-19,SRINAGAR,Wheat,
09-03-19,JAMMU,Wheat,
09-03-19,AMRITSAR,Wheat,
09-03-19,LUDHIANA,Wheat,
09-03-19,LUCKNOW,Wheat,
09-03-19,DEHRADUN,Wheat,
09-03-19,RAIPUR,Wheat,
09-03-19,AHMEDABAD,Wheat,
09-03-19,BHOPAL,Wheat,
09-03-19,MUMBAI,Wheat,1500.0
09-03-19,JAIPUR,Wheat,
09-03-19,PATNA,Wheat,
09-03-19,RANCHI,Wheat,
09-03-19,BHUBANESHWAR,Wheat,1300.0
09-03-19,KOLKATA,Wheat,
09-03-19,GUWAHATI,Wheat,
09-03-19,SHILLONG,Wheat,
09-03-19,AIZWAL,Wheat,
09-03-19,KOHIMA,Wheat,
09-03-19,AGARTALA,Wheat,
09-03-19,BENGALURU,Wheat,1500.0
09-03-19,T.PURAM,Wheat,
09-03-19,CHENNAI,Wheat,
09-03-19,HYDERABAD,Wheat,
12-03-19,CHANDIGARH,Wheat,
12-03-19,DELHI,Wheat,1180.0
12-03-19,SHIMLA,Wheat,
12-03-19,SRINAGAR,Wheat,
12-03-19,JAMMU,Wheat,
12-03-19,AMRITSAR,Wheat,
12-03-19,LUDHIANA,Wheat,
12-03-19,LUCKNOW,Wheat,
12-03-19,DEHRADUN,Wheat,
12-03-19,RAIPUR,Wheat,
12-03-19,AHMEDABAD,Wheat,1115.0
12-03-19,BHOPAL,Wheat,
12-03-19,MUMBAI,Wheat,
12-03-19,JAIPUR,Wheat,
12-03-19,PATNA,Wheat,
12-03-19,RANCHI,Wheat,
12-03-19,BHUBANESHWAR,Wheat,
12-03-19,KOLKATA,Wheat,
12-03-19,GUWAHATI,Wheat,
12-03-19,SHILLONG,Wheat,
12-03-19,AIZWAL,Wheat,
12-03-19,KOHIMA,Wheat,
12-03-19,AGARTALA,Wheat,
12-03-19,BENGALURU,Wheat,
12-03-19,T.PURAM,Wheat,
12-03-19,CHENNAI,Wheat,
12-03-19,HYDERABAD,Wheat,
13-03-19,CHANDIGARH,Wheat,
13-03-19,DELHI,Wheat,1175.0
13-03-19,SHIMLA,Wheat,
13-03-19,SRINAGAR,Wheat,
13-03-19,JAMMU,Wheat,
13-03-19,AMRITSAR,Wheat,
13-03-19,LUDHIANA,Wheat,
13-03-19,LUCKNOW,Wheat,
13-03-19,DEHRADUN,Wheat,
13-03-19,RAIPUR,Wheat,
13-03-19,AHMEDABAD,Wheat,
13-03-19,BHOPAL,Wheat,
13-03-19,MUMBAI,Wheat,
13-03-19,JAIPUR,Wheat,
13-03-19,PATNA,Wheat,
13-03-19,RANCHI,Wheat,
13-03-19,BHUBANESHWAR,Wheat,1300.0
13-03-19,KOLKATA,Wheat,
13-03-19,GUWAHATI,Wheat,
13-03-19,SHILLONG,Wheat,
13-03-19,AIZWAL,Wheat,
13-03-19,KOHIMA,Wheat,
13-03-19,AGARTALA,Wheat,
13-03-19,BENGALURU,Wheat,
13-03-19,T.PURAM,Wheat,
13-03-19,CHENNAI,Wheat,
13-03-19,HYDERABAD,Wheat,
16-03-19,CHANDIGARH,Wheat,
16-03-19,DELHI,Wheat,1175.0
16-03-19,SHIMLA,Wheat,
16-03-19,SRINAGAR,Wheat,
16-03-19,JAMMU,Wheat,
16-03-19,AMRITSAR,Wheat,
16-03-19,LUDHIANA,Wheat,
16-03-19,LUCKNOW,Wheat,
16-03-19,DEHRADUN,Wheat,
16-03-19,RAIPUR,Wheat,
16-03-19,AHMEDABAD,Wheat,
16-03-19,BHOPAL,Wheat,
16-03-19,MUMBAI,Wheat,
16-03-19,JAIPUR,Wheat,1200.0
16-03-19,PATNA,Wheat,
16-03-19,RANCHI,Wheat,
16-03-19,BHUBANESHWAR,Wheat,1300.0
16-03-19,KOLKATA,Wheat,
16-03-19,GUWAHATI,Wheat,
16-03-19,SHILLONG,Wheat,
16-03-19,AIZWAL,Wheat,
16-03-19,KOHIMA,Wheat,
16-03-19,AGARTALA,Wheat,
16-03-19,BENGALURU,Wheat,
16-03-19,T.PURAM,Wheat,
16-03-19,CHENNAI,Wheat,
16-03-19,HYDERABAD,Wheat,
17-03-19,CHANDIGARH,Wheat,
17-03-19,DELHI,Wheat,1175.0
17-03-19,SHIMLA,Wheat,
17-03-19,SRINAGAR,Wheat,
17-03-19,JAMMU,Wheat,
17-03-19,AMRITSAR,Wheat,
17-03-19,LUDHIANA,Wheat,
17-03-19,LUCKNOW,Wheat,1130.0
17-03-19,DEHRADUN,Wheat,
17-03-19,RAIPUR,Wheat,
17-03-19,AHMEDABAD,Wheat,
17-03-19,BHOPAL,Wheat,
17-03-19,MUMBAI,Wheat,
17-03-19,JAIPUR,Wheat,
17-03-19,PATNA,Wheat,
17-03-19,RANCHI,Wheat,
17-03-19,BHUBANESHWAR,Wheat,1300.0
17-03-19,KOLKATA,Wheat,
17-03-19,GUWAHATI,Wheat,
17-03-19,SHILLONG,Wheat,
17-03-19,AIZWAL,Wheat,
17-03-19,KOHIMA,Wheat,
17-03-19,AGARTALA,Wheat,
17-03-19,BENGALURU,Wheat,
17-03-19,T.PURAM,Wheat,
17-03-19,CHENNAI,Wheat,1700.0
17-03-19,HYDERABAD,Wheat,
18-03-19,CHANDIGARH,Wheat,
18-03-19,DELHI,Wheat,1175.0
18-03-19,SHIMLA,Wheat,
18-03-19,SRINAGAR,Wheat,
18-03-19,JAMMU,Wheat,
18-03-19,AMRITSAR,Wheat,
18-03-19,LUDHIANA,Wheat,
18-03-19,LUCKNOW,Wheat,
18-03-19,DEHRADUN,Wheat,1180.0
18-03-19,RAIPUR,Wheat,
18-03-19,AHMEDABAD,Wheat,
18-03-19,BHOPAL,Wheat,
18-03-19,MUMBAI,Wheat,1475.0
18-03-19,JAIPUR,Wheat,
18-03-19,PATNA,Wheat,
18-03-19,RANCHI,Wheat,
18-03-19,BHUBANESHWAR,Wheat,1300.0
18-03-19,KOLKATA,Wheat,
18-03-19,GUWAHATI,Wheat,
18-03-19,SHILLONG,Wheat,
18-03-19,AIZWAL,Wheat,
18-03-19,KOHIMA,Wheat,
18-03-19,AGARTALA,Wheat,
18-03-19,BENGALURU,Wheat,1500.0
18-03-19,T.PURAM,Wheat,
18-03-19,CHENNAI,Wheat,
18-03-19,HYDERABAD,Wheat,
19-03-19,CHANDIGARH,Wheat,
19-03-19,DELHI,Wheat,1175.0
19-03-19,SHIMLA,Wheat,
19-03-19,SRINAGAR,Wheat,
19-03-19,JAMMU,Wheat,
19-03-19,AMRITSAR,Wheat,
19-03-19,LUDHIANA,Wheat,
19-03-19,LUCKNOW,Wheat,
